Timestamp,pCut Motor: Torque," pCut CTRL Position controller: Lag error"," pCut CTRL Position controller: Actual position"," pCut CTRL Position controller: Actual speed"," pSvolFilm CTRL Position controller: Actual position"," pSvolFilm CTRL Position controller: Actual speed"," pSvolFilm CTRL Position controller: Lag error"
0.823999957,-0.126540318,-0.005001068,-855521,192.2607422,11602,741.2844849,0.6294837
0.827999957,-0.141850814,-0.007398605,-855521,175.0946045,11605,723.7541504,0.602243066
0.831999956,-0.144818902,-0.002309799,-855520,171.661377,11608,736.2758789,0.588099241
0.835999956,-0.151524484,0.0019207,-855519,181.9610596,11611,728.7629395,0.583972573
0.839999956,-0.198107332,0.008290291,-855518,178.527832,11614,713.7368774,0.606818914
0.843999955,-0.17241548,0.000104904,-855518,168.2281494,11617,726.2583618,0.638754964
0.847999955,-0.153507546,-0.004542351,-855517,164.7949219,11620,728.7630005,0.641566336
0.851999955,-0.165593281,-0.001738548,-855516,157.9284668,11623,738.7801514,0.63443464
0.855999955,-0.178621352,0.000512123,-855516,164.7949219,11626,728.7630005,0.61728543
0.859999954,-0.137186185,-0.00897789,-855515,168.2281494,11629,713.7370605,0.623102248
0.863999954,-0.162023813,-0.008008957,-855514,157.9284668,11632,723.7542114,0.660046995
0.867999954,-0.17413497,-0.000789642,-855514,151.0620117,11634,731.2672729,0.690907121
0.871999953,-0.162181348,-0.003883362,-855513,147.6287842,11637,723.7541504,0.694794536
0.875999953,-0.168508425,-0.001968384,-855513,140.7623291,11640,736.2758179,0.684657574
0.879999953,-0.145621181,-0.006210327,-855512,147.6287842,11643,726.258667,0.656415224
0.883999953,-0.131904885,-0.009534836,-855512,144.1955566,11646,726.2583618,0.625241876
0.887999952,-0.123634852,-0.014858246,-855511,147.6287842,11649,718.7454834,0.625048161
0.891999952,-0.147492722,-0.006873131,-855510,137.3291016,11652,733.7716064,0.617916405
0.895999952,-0.140724212,-0.003509521,-855510,133.895874,11655,721.2498779,0.618724406
0.899999952,-0.143819764,-0.000717163,-855509,133.895874,11658,721.2498169,0.639641345
0.903999951,-0.13970603,-0.002422333,-855509,127.0294189,11661,721.249939,0.651542604
0.907999951,-0.175538033,-0.001913071,-855508,116.7297363,11664,736.2759399,0.664371431
0.911999951,-0.17802842,0.005115509,-855508,113.2965088,11667,733.7716675,0.668258846
0.91599995,-0.163676515,0.00478363,-855507,116.7297363,11669,738.7801514,0.643021822
0.91999995,-0.148872003,-0.002729416,-855507,120.1629639,11672,723.7541504,0.639896989
0.92399995,-0.131710649,-0.005126953,-855507,106.4300537,11675,731.2669067,0.641780972
0.92799995,-0.176418766,0.005776405,-855506,106.4300537,11678,726.2583618,0.638581991
0.931999949,-0.150394529,0.001306534,-855506,102.9968262,11681,733.7712402,0.635457277
0.935999949,-0.166484192,0.000564575,-855505,99.56359863,11684,728.7629395,0.621239185
0.939999949,-0.152739376,-0.000411987,-855505,102.9968262,11687,736.2758789,0.581050098
0.943999949,-0.166691512,0.002384186,-855504,89.26391602,11690,731.2670288,0.557890713
0.947999948,-0.175056934,0.00497818,-855504,89.26391602,11693,733.7713013,0.539665759
0.951999948,-0.177941129,0.007266045,-855504,89.26391602,11696,723.7542114,0.549563468
0.955999948,-0.167666912,0.005270004,-855503,89.26391602,11699,718.7456055,0.584430516
0.959999947,-0.159390062,-0.00105381,-855503,82.39746094,11702,723.7545166,0.614363015
0.963999947,-0.144565746,-0.007623672,-855503,89.26391602,11704,716.241272,0.641290426
0.967999947,-0.162036121,0.000802994,-855502,75.53100586,11707,731.2672729,0.649110556
0.971999947,-0.174044132,0.003536224,-855502,78.9642334,11710,731.2672119,0.629958034
0.975999946,-0.15582186,-0.002044678,-855502,82.39746094,11713,726.2583618,0.625757456
0.979999946,-0.133312717,-0.011903763,-855501,68.66455078,11716,728.7626343,0.626639605
0.983999946,-0.146891311,-0.003946304,-855501,72.09777832,11719,733.7716064,0.611419737
0.987999945,-0.166129917,0.005318642,-855501,68.66455078,11722,728.7630005,0.61130017
0.991999945,-0.17252481,0.006253242,-855501,68.66455078,11725,738.7801514,0.606172025
0.995999945,-0.148712218,-0.003780365,-855500,61.7980957,11728,728.7630615,0.591953933
